30,32|93,45|35,29|26,47|6,64|78,6|64,30|29,96|70,3|72,35|78,27|84,44|78,26|90,70|44,93|47,55|27,90|78,84|55,41|78,72/78,3=78,27,90,70,3
9,8|97,64|91,36|30,86|42,91|70,63|36,18|8,97|76,90|76,82|48,60|63,7|82,77|76,30|76,42|84,1|77,84|86,48|76,9|90,70/76,7=76,90,70,63,7
79,54|58,78|23,21|68,12|12,75|49,68|31,58|49,72|85,23|3,32|32,1|21,88|72,79|75,35|49,3|54,73|49,31|1,25|49,85|78,2/49,2=49,31,58,78,2
90,0|59,20|76,64|91,75|24,62|93,99|76,93|41,52|33,66|76,41|52,24|75,90|76,91|38,49|76,33|55,59|99,87|87,1|66,38|64,55/76,62=76,41,52,24,62
49,55|20,85|0,49|0,35|67,34|6,57|38,84|55,6|56,20|30,25|54,52|35,56|25,39|74,47|52,67|47,38|0,54|0,46|0,74|46,30/0,57=0,49,55,6,57
7,65|26,55|26,32|52,39|57,48|65,59|48,96|91,52|55,57|26,4|43,80|33,7|32,34|0,71|26,33|34,43|39,13|71,61|4,0|26,91/26,61=26,4,0,71,61
41,61|70,41|76,26|67,46|69,62|29,70|33,90|78,85|33,29|71,67|62,78|33,69|42,31|80,25|33,71|90,60|46,32|33,76|26,42|60,80/33,32=33,71,67,46,32
74,0|64,8|25,96|26,64|13,53|0,45|28,74|11,7|26,86|4,46|26,25|96,19|26,13|19,42|26,28|46,6|53,48|48,65|86,4|8,11/26,42=26,25,96,19,42
74,90|90,91|91,9|31,71|52,75|21,82|82,69|31,6|41,50|75,66|40,81|31,74|24,21|71,41|6,53|31,52|31,24|66,23|53,40|50,60/31,9=31,74,90,91,9
96,41|75,92|45,43|75,73|98,42|92,79|79,45|30,6|75,30|6,23|23,25|41,66|80,12|75,63|73,78|63,0|0,80|75,96|78,98|66,99/75,25=75,30,6,23,25
82,3|23,87|23,82|14,24|23,61|45,14|6,98|86,26|72,99|98,36|5,47|3,86|78,9|23,89|11,5|87,6|99,78|23,72|61,11|89,45/23,24=23,89,45,14,24
12,39|86,82|90,87|12,27|47,25|82,7|27,28|16,33|7,59|88,16|35,2|39,10|33,84|28,85|12,90|85,55|12,86|12,88|87,47|10,35/12,25=12,90,87,47,25
61,63|60,9|60,71|9,57|18,69|10,49|65,18|20,4|49,61|60,6|11,70|6,65|71,20|17,68|36,52|60,11|4,30|70,36|60,10|57,17/60,30=60,71,20,4,30
31,91|41,13|37,3|70,71|78,70|86,41|0,31|13,10|6,2|78,0|71,23|35,37|57,6|78,86|2,28|78,57|78,35|23,72|3,77|91,14/78,10=78,86,41,13,10
61,89|82,63|45,12|91,82|45,33|80,36|19,96|33,8|92,91|20,61|31,57|89,83|45,92|45,19|45,20|96,27|14,31|12,14|27,10|8,80/45,10=45,19,96,27,10
76,84|4,22|81,77|58,94|66,65|22,55|30,16|65,72|30,76|30,66|30,58|72,61|90,37|84,90|94,40|12,32|16,4|40,46|32,81|30,12/30,37=30,76,84,90,37
97,40|54,92|38,43|81,21|70,76|72,6|43,13|81,84|81,70|75,54|81,38|1,49|22,41|76,1|81,72|6,97|13,95|21,75|84,22|41,28/81,28=81,84,22,41,28
87,90|26,54|11,5|29,10|54,93|14,35|70,84|46,82|76,14|90,63|81,94|46,29|84,81|65,26|46,76|82,87|10,11|46,70|35,66|46,65/46,94=46,70,84,81,94
58,22|83,85|85,88|37,3|88,72|23,73|82,4|58,14|73,16|71,18|64,37|2,42|14,84|84,82|22,64|18,2|58,71|16,29|58,23|58,83/58,42=58,71,18,2,42
96,66|66,47|78,73|99,98|98,2|71,33|47,70|11,60|36,78|52,76|71,12|12,14|71,26|37,36|33,99|71,96|26,0|71,37|0,52|14,11/71,2=71,33,99,98,2
48,67|16,42|24,15|15,3|64,77|77,73|42,96|54,16|91,53|84,49|53,43|45,48|67,72|91,45|91,64|3,92|43,84|91,24|91,54|73,18/91,96=91,54,16,42,96
9,98|76,3|9,48|98,61|9,50|80,1|9,4|50,76|61,77|86,52|9,64|48,80|70,28|52,49|77,95|3,79|64,36|1,72|36,70|4,86/9,95=9,98,61,77,95
28,14|97,40|24,28|69,5|14,73|86,90|24,76|99,26|5,86|19,89|76,99|26,62|1,97|68,19|40,92|24,69|24,1|24,68|89,49|73,35/24,90=24,69,5,86,90
83,70|98,27|66,91|6,83|91,82|2,36|27,10|38,21|70,24|38,6|38,26|21,66|26,98|69,50|38,80|36,28|80,63|19,2|63,69|38,19/38,24=38,6,83,70,24
86,59|75,72|58,11|6,55|86,12|64,53|89,64|86,6|66,89|93,1|59,94|55,75|12,0|14,93|94,58|0,73|73,68|86,14|86,66|1,30/86,53=86,66,89,64,53
97,81|81,5|97,15|61,19|17,50|6,55|68,61|97,22|22,38|50,13|97,68|5,52|19,20|38,86|52,83|25,17|97,25|55,84|86,85|15,6/97,84=97,15,6,55,84
79,30|18,59|39,1|1,98|90,79|58,47|39,18|39,44|44,82|30,48|99,73|98,58|82,88|96,99|39,90|88,12|59,51|51,85|73,80|39,96/39,85=39,18,59,51,85
67,39|96,35|22,25|96,22|58,20|65,16|20,59|35,67|16,94|91,17|17,13|96,65|96,91|60,10|39,71|94,66|96,58|25,60|13,26|59,98/96,10=96,22,25,60,10
86,96|23,9|86,59|59,19|7,34|80,67|34,93|9,79|62,22|22,38|64,23|19,32|67,27|86,64|86,48|96,62|48,7|32,61|27,90|86,80/86,38=86,96,62,22,38
45,19|42,15|91,61|39,42|7,8|61,67|39,56|82,75|56,36|39,88|75,12|67,14|39,91|15,49|36,45|39,46|8,72|46,82|88,7|49,47/39,72=39,88,7,8,72
14,27|48,40|3,18|78,41|57,63|67,57|18,97|41,42|42,47|68,3|27,72|78,68|78,48|78,34|72,20|34,67|47,25|78,14|94,17|40,94/78,25=78,41,42,47,25
85,72|34,20|43,70|66,53|34,68|82,60|70,0|68,52|20,96|1,62|96,66|10,99|34,1|54,16|34,43|52,54|62,10|0,95|72,82|34,85/34,60=34,85,72,82,60
74,53|66,76|23,55|96,30|70,29|30,97|18,23|55,60|53,96|29,33|2,72|74,14|24,4|72,77|74,18|77,3|14,70|74,24|4,66|74,2/74,60=74,18,23,55,60
87,41|28,25|41,89|87,1|1,30|87,77|30,62|44,54|87,44|77,36|54,27|62,55|36,71|71,60|27,57|25,29|13,28|68,84|89,68|87,13/87,29=87,13,28,25,29
68,30|42,26|42,23|42,60|42,62|69,63|48,95|55,48|35,2|15,52|23,43|62,90|42,94|94,15|90,68|60,35|26,55|52,17|43,69|2,10/42,95=42,26,55,48,95
37,40|51,44|83,53|96,17|51,29|29,37|13,33|6,78|16,59|51,42|44,6|40,70|51,83|69,9|78,1|53,16|5,69|42,5|33,96|51,13/51,1=51,44,6,78,1
64,13|25,0|32,70|4,91|98,27|48,79|0,20|27,48|25,98|20,26|26,54|25,4|70,10|82,90|94,32|13,82|25,64|76,95|91,76|25,94/25,95=25,4,91,76,95
7,1|85,75|0,23|17,79|7,69|75,78|7,46|12,86|1,32|69,85|94,17|66,25|46,60|7,53|60,66|7,0|19,44|53,94|23,19|32,12/7,78=7,69,85,75,78
16,94|96,17|56,95|37,70|37,5|70,96|59,90|37,52|5,93|17,74|93,42|37,97|42,6|37,56|40,76|95,59|97,16|89,40|94,30|52,89/37,76=37,52,89,40,76
90,40|90,21|26,30|98,22|97,10|0,97|38,20|58,87|90,58|88,57|90,38|16,9|57,44|87,98|21,86|86,16|20,26|40,88|7,0|90,7/90,30=90,38,20,26,30
55,33|66,21|94,90|3,32|14,9|54,55|28,82|33,96|28,94|28,79|82,41|21,3|28,66|42,22|28,54|41,42|90,14|79,31|31,56|56,35/28,32=28,66,21,3,32
29,69|61,23|23,8|99,22|61,99|25,19|45,68|68,83|74,25|28,10|19,24|61,42|61,29|62,89|22,51|69,62|51,33|42,45|8,28|61,74/61,10=61,23,8,28,10
56,41|40,2|21,40|32,79|10,22|43,42|32,10|22,43|90,34|88,3|41,61|79,88|32,12|78,21|32,4|4,56|32,78|12,0|3,71|0,90/32,34=32,12,0,90,34
89,17|61,90|25,31|10,39|93,25|90,10|39,60|20,93|92,49|6,58|83,6|58,38|61,83|61,55|52,89|55,92|76,52|61,76|61,20|49,87/61,87=61,55,92,49,87
20,15|81,58|36,7|58,32|37,97|77,21|22,77|89,5|37,81|13,89|32,84|82,20|37,23|37,64|64,17|17,36|97,13|37,22|21,47|23,82/37,7=37,64,17,36,7
