48,82|3,47|70,55|19,48|81,52|73,75|79,81|97,16|97,3|97,19|43,41|55,77|47,73|13,79|97,70|97,13|16,43|82,6|41,60|77,78/97,75=97,3,47,73,75
90,52|36,34|8,51|79,30|37,71|85,36|79,37|1,23|0,85|93,15|3,31|71,3|51,89|11,88|79,1|79,0|30,8|23,93|79,90|52,11/79,31=79,37,71,3,31
67,0|64,29|81,85|91,27|29,67|64,92|0,22|17,91|85,36|51,81|75,93|15,16|64,66|64,41|93,76|66,17|64,51|92,75|55,15|41,55/64,27=64,66,17,91,27
79,26|9,82|37,38|26,49|20,63|7,30|37,21|38,18|18,19|37,95|24,88|85,7|63,24|1,23|19,10|95,79|82,1|37,20|21,85|37,9/37,10=37,38,18,19,10
78,55|33,12|75,78|98,66|47,13|6,43|47,82|53,41|66,67|41,57|82,75|13,98|47,37|57,10|37,20|47,53|47,77|77,6|20,33|43,85/47,10=47,53,41,57,10
20,71|37,10|67,73|26,33|52,8|3,20|87,42|43,52|43,95|12,26|80,87|42,93|43,3|10,84|95,12|43,80|71,18|84,51|8,67|43,37/43,18=43,3,20,71,18
47,55|43,20|12,19|80,53|47,89|19,60|47,80|55,12|10,38|47,79|75,9|79,83|89,43|20,57|27,63|3,92|83,27|53,3|47,10|38,75/47,57=47,89,43,20,57
51,74|49,92|35,44|35,72|42,97|45,25|74,73|33,99|35,10|97,33|72,63|5,60|73,22|36,49|63,5|35,51|10,36|25,11|35,42|44,45/35,11=35,44,45,25,11
39,98|4,83|83,86|5,8|36,4|5,50|37,74|8,65|5,26|84,55|66,59|33,66|43,84|5,43|26,37|50,33|55,19|65,39|5,36|74,60/5,98=5,8,65,39,98
88,16|16,35|66,3|46,45|88,26|44,74|88,47|79,46|65,49|88,44|29,9|51,73|88,91|26,63|91,79|74,66|47,69|63,65|69,29|35,51/88,49=88,26,63,65,49
3,5|13,19|19,20|37,36|35,32|36,13|54,87|37,35|45,10|87,47|10,71|37,45|32,3|71,63|98,43|37,67|29,98|67,29|47,7|37,54/37,20=37,36,13,19,20
65,70|55,69|30,95|30,40|79,55|59,11|30,97|95,43|78,92|96,59|12,41|30,96|63,1|40,79|11,48|41,65|30,12|92,35|43,63|97,78/30,69=30,40,79,55,69
12,53|94,93|3,24|89,76|55,72|89,58|89,91|58,7|85,77|76,60|60,94|63,2|24,32|5,85|7,55|89,5|53,63|77,35|91,3|89,12/89,93=89,76,60,94,93
78,69|8,43|12,78|28,81|81,85|20,96|37,12|56,38|28,56|86,83|28,91|38,8|40,31|28,37|32,20|85,86|91,3|28,6|3,40|6,32/28,96=28,6,32,20,96
88,89|50,46|53,4|68,21|67,48|89,61|4,17|67,2|72,97|2,88|67,22|67,72|48,18|64,75|18,50|67,68|21,64|22,53|97,20|20,31/67,75=67,68,21,64,75
53,9|73,48|12,83|57,73|83,52|40,89|9,32|79,57|33,27|79,33|48,58|5,53|79,12|52,4|79,5|56,8|79,77|77,46|27,40|46,56/79,58=79,57,73,48,58
79,73|17,57|38,99|27,25|71,59|36,71|59,12|15,21|96,82|57,3|96,47|25,29|96,27|82,17|47,79|29,90|96,15|73,98|21,38|96,36/96,98=96,47,79,73,98
43,42|36,80|70,61|19,87|55,31|44,53|39,83|36,44|53,90|31,70|80,37|37,19|73,39|36,73|84,89|36,55|83,49|36,84|89,43|90,48/36,61=36,55,31,70,61
62,4|56,57|39,24|68,28|24,37|20,56|42,85|45,42|62,92|75,68|62,27|92,54|62,20|57,17|62,21|73,79|21,39|4,45|27,75|54,73/62,85=62,4,45,42,85
67,68|31,60|72,30|59,78|59,43|90,80|36,24|59,67|80,31|68,94|78,12|54,47|43,54|12,76|59,36|47,61|94,34|76,53|59,90|24,72/59,60=59,90,80,31,60
18,91|82,36|69,20|18,61|5,82|39,56|67,69|99,67|89,13|18,99|91,5|73,11|25,8|61,73|18,25|49,45|11,4|18,49|8,89|45,39/18,20=18,99,67,69,20
28,81|7,77|47,12|49,94|81,4|7,99|86,78|77,18|12,67|94,59|7,47|7,22|22,89|7,0|18,86|0,49|25,29|89,25|99,28|67,6/7,4=7,99,28,81,4
81,37|16,42|60,36|9,99|5,16|33,74|13,81|60,5|56,46|42,67|99,56|93,68|3,15|60,9|35,93|15,33|60,69|36,35|60,3|69,13/60,67=60,5,16,42,67
74,27|88,63|74,84|29,54|74,43|27,88|90,9|34,29|15,0|40,24|51,15|43,46|0,52|84,34|74,51|46,90|74,37|63,21|1,40|37,1/74,9=74,43,46,90,9
39,28|87,21|87,29|28,12|32,5|87,8|87,25|27,50|67,90|45,11|94,27|25,39|10,32|90,45|40,61|21,94|29,40|87,67|61,6|8,10/87,50=87,21,94,27,50
57,43|95,68|64,58|16,64|16,40|76,35|88,14|16,11|53,83|58,95|16,53|79,57|19,80|20,23|40,19|80,33|83,20|11,79|16,76|35,88/16,43=16,11,79,57,43
21,15|92,76|39,55|74,45|92,29|9,79|92,50|15,25|55,58|98,9|76,98|92,74|7,47|12,44|29,39|92,21|25,77|50,36|45,7|36,12/92,44=92,50,36,12,44
21,74|29,82|29,61|18,78|98,47|29,70|78,84|25,13|82,25|27,6|29,94|94,60|70,52|61,98|13,54|47,55|29,18|60,27|84,99|52,21/29,99=29,18,78,84,99
37,45|53,24|19,88|49,22|41,54|41,10|41,25|41,16|10,53|24,61|25,60|16,49|41,19|74,87|88,76|54,96|76,35|22,59|60,37|96,74/41,45=41,25,60,37,45
35,39|35,11|52,15|59,2|35,24|24,69|99,59|2,33|56,77|4,37|22,67|69,52|11,4|37,72|67,17|39,80|80,56|35,22|17,7|35,99/35,72=35,11,4,37,72
37,32|91,58|2,39|4,42|4,22|70,37|67,87|4,70|42,68|22,2|56,78|94,40|32,45|87,56|15,10|4,67|58,15|39,96|4,91|68,94/4,45=4,70,37,32,45
12,72|49,55|32,77|53,78|40,37|88,14|48,3|2,53|2,48|20,71|67,20|78,49|37,32|71,57|2,88|3,99|2,40|2,67|14,12|99,21/2,21=2,48,3,99,21
91,39|0,42|29,13|96,46|96,32|28,73|4,26|96,2|86,51|37,91|96,88|88,95|26,29|2,28|32,37|96,4|95,86|73,52|71,0|46,71/96,51=96,88,95,86,51
66,98|75,49|72,71|71,55|56,84|55,20|56,94|91,13|38,75|94,85|13,90|67,95|84,67|85,66|56,2|2,38|95,18|56,72|60,91|56,60/56,18=56,84,67,95,18
99,90|86,60|39,0|14,81|59,50|86,74|2,99|0,34|70,5|83,2|86,39|86,59|34,71|86,83|51,26|50,14|60,25|25,70|32,51|74,32/86,26=86,74,32,51,26
10,96|1,32|94,38|14,80|16,54|75,16|32,10|75,15|20,39|18,20|33,76|39,90|57,11|75,1|75,18|75,33|54,14|15,57|76,94|11,30/75,80=75,16,54,14,80
21,1|4,67|0,83|91,59|17,18|31,65|35,6|19,91|21,35|18,78|63,4|6,80|21,19|21,29|59,75|21,0|80,53|29,63|1,17|83,31/21,75=21,19,91,59,75
6,68|56,19|45,16|92,34|90,96|91,29|91,61|61,45|91,57|25,17|17,31|91,6|68,90|91,26|26,92|16,1|34,8|54,56|29,54|57,25/91,31=91,57,25,17,31
98,62|85,93|70,7|38,84|62,14|48,38|98,70|14,81|98,58|98,35|58,47|81,61|47,85|78,82|7,78|98,96|35,48|71,94|96,71|94,59/98,59=98,96,71,94,59
88,95|0,93|41,88|84,0|93,51|85,61|47,35|59,85|77,47|56,81|43,15|43,41|31,8|43,77|43,31|15,59|95,4|43,84|8,56|35,87/43,4=43,41,88,95,4
77,42|54,69|22,2|26,95|95,36|26,46|26,22|71,96|74,73|9,79|26,71|2,77|46,90|31,15|79,23|36,74|96,31|23,82|90,54|26,9/26,15=26,71,96,31,15
20,60|19,95|3,73|32,2|10,34|2,67|60,3|31,9|57,74|10,32|10,20|34,79|67,35|95,31|10,19|79,61|10,33|33,57|61,46|74,40/10,9=10,19,95,31,9
57,94|90,55|3,49|50,87|57,7|56,30|7,90|33,13|54,81|55,20|36,56|99,54|30,73|86,50|57,36|81,35|57,99|57,3|94,86|49,33/57,87=57,94,86,50,87
88,7|81,22|59,86|44,35|0,40|85,24|24,52|52,44|86,19|89,81|85,80|94,0|56,89|13,88|85,59|85,56|85,94|80,13|19,58|40,77/85,77=85,94,0,40,77
22,85|12,49|85,48|5,88|71,96|12,5|45,23|88,10|96,92|12,7|59,26|49,22|12,71|12,98|98,59|10,86|7,82|26,41|92,72|82,45/12,72=12,71,96,92,72
78,62|62,96|5,50|93,74|75,36|50,2|24,29|5,9|5,24|56,97|2,93|5,32|12,25|36,49|22,75|5,22|29,12|9,78|97,52|32,56/5,49=5,22,75,36,49
27,49|88,97|0,61|74,25|90,5|43,11|5,53|97,36|90,27|61,29|90,74|25,13|90,0|29,95|36,52|3,46|13,56|90,88|53,3|49,43/90,46=90,5,53,3,46
63,18|39,67|65,62|1,14|79,52|40,41|62,36|67,70|63,19|63,96|19,39|2,61|63,40|52,76|63,79|76,57|96,65|41,2|18,15|15,1/63,36=63,96,65,62,36
71,10|75,5|86,19|86,82|86,26|5,4|39,93|93,64|86,39|19,38|82,60|25,85|90,58|4,99|60,25|38,71|86,75|26,90|64,40|58,88/86,40=86,39,93,64,40
66,84|5,86|50,53|22,5|64,33|29,52|32,20|4,69|22,30|30,92|22,93|84,50|52,8|86,4|92,32|93,63|22,66|8,61|22,29|63,64/22,33=22,93,63,64,33
9,53|51,95|3,72|51,78|51,7|60,35|51,92|72,71|27,60|51,31|31,3|78,27|26,14|92,9|62,61|53,34|7,26|95,62|14,46|61,76/51,46=51,7,26,14,46
2,8|57,22|19,57|88,71|19,77|19,42|19,3|44,98|47,94|22,47|3,10|77,60|98,79|69,44|60,88|16,2|10,91|91,76|19,69|42,16/19,71=19,77,60,88,71
12,54|65,50|27,42|30,58|5,52|61,53|30,62|50,94|33,93|30,27|53,98|28,5|4,61|58,28|0,37|30,4|42,12|62,65|37,33|30,0/30,54=30,27,42,12,54
98,5|49,39|39,69|5,67|49,1|61,4|83,96|51,68|31,36|1,95|95,93|49,83|67,45|93,80|90,35|49,51|69,61|49,98|96,31|68,90/49,80=49,1,95,93,80
27,85|39,68|4,55|85,10|12,64|4,0|74,78|55,39|49,12|60,61|4,60|68,86|33,28|37,74|69,49|4,52|61,33|52,37|0,27|4,69/4,64=4,69,49,12,64
37,41|37,17|99,94|58,27|41,58|86,99|55,67|76,12|67,89|0,86|12,31|37,55|27,73|17,76|35,36|78,35|83,78|89,30|37,83|37,0/37,30=37,55,67,89,30
17,0|62,77|62,72|53,46|35,2|77,96|96,34|11,35|0,90|62,39|62,13|30,17|34,25|13,11|62,30|84,79|39,53|71,84|72,71|46,6/62,90=62,30,17,0,90
45,26|96,17|9,28|64,25|40,81|40,9|40,96|28,16|40,47|17,31|37,41|62,37|16,15|25,66|26,94|81,62|31,74|47,45|66,46|40,64/40,94=40,47,45,26,94
67,88|79,45|56,50|67,54|67,58|35,59|69,7|2,66|65,57|25,65|54,8|67,56|50,79|88,25|48,2|67,48|66,18|26,35|58,26|8,69/67,45=67,56,50,79,45
12,32|58,34|32,24|10,12|92,1|63,78|6,73|44,63|66,30|78,66|9,92|57,6|44,97|97,79|79,58|44,9|73,77|44,10|1,20|44,57/44,24=44,10,12,32,24
13,64|24,90|7,55|83,42|0,71|2,68|41,12|51,49|58,77|2,92|92,7|2,83|71,52|55,5|49,13|2,51|2,58|42,41|68,0|77,24/2,5=2,92,7,55,5
62,93|93,12|99,25|18,91|40,44|31,62|51,47|12,0|14,90|56,21|21,43|44,14|41,9|31,40|47,18|25,41|31,56|43,6|31,99|31,51/31,90=31,40,44,14,90
29,98|52,45|62,64|63,99|24,47|32,20|62,67|68,63|67,66|62,68|66,24|30,65|65,52|20,29|99,43|64,21|62,30|21,49|49,74|62,32/62,98=62,32,20,29,98
60,99|60,26|33,94|13,69|99,42|30,93|83,39|38,14|90,83|60,54|42,13|34,75|60,34|94,55|60,30|26,90|54,33|31,16|75,31|93,38/60,69=60,99,42,13,69
60,32|1,61|12,17|32,33|40,85|14,65|59,44|4,81|63,96|60,4|60,12|81,14|2,36|52,75|60,52|33,2|17,63|60,40|75,59|85,1/60,61=60,40,85,1,61
61,69|42,11|16,6|23,12|6,23|16,97|12,31|16,81|16,19|4,42|19,4|97,72|16,0|81,61|72,88|88,50|40,14|44,40|69,59|0,44/16,14=16,0,44,40,14
60,47|96,85|33,16|78,91|38,54|38,33|28,42|38,96|54,31|18,41|38,78|91,18|2,55|16,60|42,50|95,24|85,95|31,2|40,28|38,40/38,24=38,96,85,95,24
29,57|52,38|57,36|72,91|36,31|2,28|89,0|88,90|1,68|1,49|1,2|38,88|64,51|28,64|1,52|49,71|1,29|34,89|68,34|71,72/1,91=1,49,71,72,91
73,96|43,40|54,48|38,89|5,79|89,54|38,43|98,5|38,98|17,82|40,93|38,17|93,91|92,30|30,83|83,0|48,12|79,57|38,92|82,73/38,57=38,98,5,79,57
83,33|71,53|23,69|0,25|11,0|71,83|71,77|33,76|74,97|77,23|69,21|53,74|76,46|10,94|30,10|71,30|94,81|97,73|8,11|71,8/71,21=71,77,23,69,21
